timestamp,open,high,low,close,vwap,volume,count
2026-01-10 04:03:00,3083.2,3083.2,3079.96,3080.52,3082.71,18.66009928,24
2026-01-10 04:04:00,3080.51,3080.51,3079.93,3079.93,3080.44,0.1185705,6
2026-01-10 04:05:00,3079.58,3079.69,3079.31,3079.31,3079.62,0.71692291,10
2026-01-10 04:06:00,3078.64,3078.64,3077.76,3077.76,3078.48,13.71480866,14
2026-01-10 04:07:00,3077.76,3077.76,3077.76,3077.76,3077.76,0.00044878,1
2026-01-10 04:08:00,3077.76,3077.77,3077.46,3077.77,3077.76,1.69305368,12
2026-01-10 04:09:00,3077.77,3078.67,3077.77,3078.67,3078.01,0.44447803,7
2026-01-10 04:10:00,3079.01,3079.09,3079.01,3079.09,3079.07,0.08833477,2
2026-01-10 04:11:00,3079.1,3079.1,3078.54,3078.55,3078.55,0.03905133,4
2026-01-10 04:12:00,3078.55,3078.55,3078.54,3078.54,3078.54,0.33372593,5
2026-01-10 04:13:00,3078.55,3078.55,3078.55,3078.55,3078.55,0.09744847,1
2026-01-10 04:14:00,3078.55,3078.55,3078.55,3078.55,3078.55,0.05538909,3
2026-01-10 04:15:00,3078.54,3078.55,3078.54,3078.55,3078.54,0.03495085,2
2026-01-10 04:16:00,3078.55,3078.55,3078.2,3078.2,3078.48,1.08631366,6
2026-01-10 04:17:00,3077.69,3077.69,3077.69,3077.69,3077.69,0.00632446,1
2026-01-10 04:18:00,3077.69,3077.69,3077.68,3077.69,3077.68,0.08475948,5
2026-01-10 04:19:00,3077.69,3077.69,3077.68,3077.68,3077.68,0.18761776,4
2026-01-10 04:20:00,3078.12,3078.12,3078.12,3078.12,3078.12,0.21738427,3
2026-01-10 04:21:00,3078.12,3078.55,3078.12,3078.55,3078.21,0.40402414,6
2026-01-10 04:22:00,3078.55,3078.55,3078.55,3078.55,3078.55,0.20640284,2
2026-01-10 04:23:00,3078.55,3078.55,3078.55,3078.55,3078.55,0.0452255,3
2026-01-10 04:24:00,3078.55,3078.55,3078.55,3078.55,3078.55,0.00957725,1
2026-01-10 04:25:00,3078.55,3078.55,3078.11,3078.11,3078.12,0.97557463,6
2026-01-10 04:26:00,3078.11,3078.12,3078.11,3078.11,3078.11,0.27495624,5
2026-01-10 04:27:00,3078.12,3078.12,3078.0,3078.07,3078.02,0.3635132,5
2026-01-10 04:28:00,3078.11,3078.12,3078.05,3078.11,3078.1,0.85448375,6
2026-01-10 04:29:00,3078.11,3078.12,3078.11,3078.12,3078.11,0.00858144,2
2026-01-10 04:30:00,3078.12,3079.46,3078.12,3079.42,3078.92,1.11744706,13
2026-01-10 04:31:00,3079.34,3079.35,3079.34,3079.35,3079.34,0.2035618,8
2026-01-10 04:32:00,3079.36,3079.98,3079.36,3079.92,3079.45,0.42914079,5
2026-01-10 04:33:00,3079.92,3079.92,3078.93,3078.93,3079.88,1.06540931,5
2026-01-10 04:34:00,3078.95,3079.6,3078.95,3079.6,3079.46,0.04726161,4
2026-01-10 04:35:00,3079.6,3079.63,3079.6,3079.63,3079.6,0.33177437,4
