timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2026-01-04 22:43:00,3138.31,3138.51,3137.52,3137.53,94.5911,2026-01-04 22:43:59.999,296851.06546300,368,52.89920000,166014.57273500,0
2026-01-04 22:44:00,3137.52,3137.53,3137.06,3137.07,5.8006,2026-01-04 22:44:59.999,18198.69891100,212,1.17810000,3696.06839300,0
2026-01-04 22:45:00,3137.06,3138.44,3137.06,3137.98,107.9053,2026-01-04 22:45:59.999,338570.43277000,574,80.63490000,252992.19690200,0
2026-01-04 22:46:00,3137.97,3140.5,3137.96,3140.12,140.7807,2026-01-04 22:46:59.999,441963.71878700,1156,99.14550000,311216.19233000,0
2026-01-04 22:47:00,3140.12,3140.13,3139.23,3139.71,42.8197,2026-01-04 22:47:59.999,134433.90478400,466,23.68150000,74348.00240400,0
2026-01-04 22:48:00,3139.7,3139.71,3139.64,3139.64,10.5526,2026-01-04 22:48:59.999,33131.63450700,129,7.89510000,24787.96008300,0
2026-01-04 22:49:00,3139.64,3139.65,3139.64,3139.65,2.2152,2026-01-04 22:49:59.999,6954.93913900,66,0.86110000,2703.55261500,0
2026-01-04 22:50:00,3139.64,3139.64,3139.12,3139.3,27.5045,2026-01-04 22:50:59.999,86346.52710500,282,9.96050000,31267.66633700,0
2026-01-04 22:51:00,3139.31,3139.98,3139.3,3139.85,33.0749,2026-01-04 22:51:59.999,103847.20503900,386,27.47420000,86261.24681300,0
2026-01-04 22:52:00,3139.85,3139.88,3139.84,3139.87,8.2285,2026-01-04 22:52:59.999,25836.36663900,191,3.14930000,9888.39216300,0
2026-01-04 22:53:00,3139.88,3139.88,3139.18,3139.18,13.9625,2026-01-04 22:53:59.999,43835.53015000,324,0.64210000,2015.69764400,0
2026-01-04 22:54:00,3139.18,3139.18,3136.44,3137.69,95.5372,2026-01-04 22:54:59.999,299721.70784000,1245,42.71630000,133995.58335400,0
2026-01-04 22:55:00,3137.69,3138.0,3136.44,3136.85,54.2929,2026-01-04 22:55:59.999,170342.82961300,832,13.20850000,41430.89451800,0
