timestamp,open,high,low,close,vwap,volume,count
2026-01-07 15:33:00,3157.67,3158.27,3154.46,3154.46,3156.73,3.70515992,19
2026-01-07 15:34:00,3155.99,3155.99,3153.25,3154.6,3153.86,4.66060842,12
2026-01-07 15:35:00,3154.91,3160.8,3154.91,3157.27,3158.52,61.35874429,34
2026-01-07 15:36:00,3157.27,3162.35,3156.88,3162.35,3160.31,199.79740275,53
2026-01-07 15:37:00,3163.07,3163.07,3159.85,3159.85,3160.58,2.33859323,8
2026-01-07 15:38:00,3160.27,3162.96,3155.39,3155.39,3160.29,140.69829617,70
2026-01-07 15:39:00,3154.3,3156.81,3153.23,3155.84,3154.83,5.62241822,12
2026-01-07 15:40:00,3157.95,3160.57,3157.95,3160.5,3159.64,2.79982098,18
2026-01-07 15:41:00,3160.52,3162.57,3159.65,3161.97,3161.26,5.94580465,18
2026-01-07 15:42:00,3162.15,3162.39,3159.74,3160.11,3160.45,12.12234042,14
2026-01-07 15:43:00,3161.67,3161.67,3159.69,3159.69,3161.52,2.16181331,10
2026-01-07 15:44:00,3160.13,3161.0,3158.06,3158.41,3158.59,3.59893599,12
2026-01-07 15:45:00,3159.3,3160.33,3158.25,3158.75,3158.84,34.9619999,18
2026-01-07 15:46:00,3159.39,3159.5,3157.18,3158.32,3159.27,5.08755062,15
2026-01-07 15:47:00,3158.82,3163.53,3158.82,3162.57,3160.66,25.66901858,32
2026-01-07 15:48:00,3162.24,3166.02,3161.25,3164.62,3163.09,19.38822783,28
2026-01-07 15:49:00,3163.7,3170.0,3163.52,3170.0,3165.92,22.93000423,41
2026-01-07 15:50:00,3168.27,3170.38,3165.92,3165.92,3167.99,10.66142736,18
2026-01-07 15:51:00,3166.08,3169.07,3166.0,3167.74,3167.31,14.03015142,18
2026-01-07 15:52:00,3167.85,3167.85,3164.96,3164.96,3166.96,46.71740788,17
2026-01-07 15:53:00,3164.81,3166.17,3164.81,3165.03,3165.63,4.49862901,10
2026-01-07 15:54:00,3164.81,3164.98,3163.41,3163.41,3164.85,2.14201847,11
2026-01-07 15:55:00,3163.18,3163.18,3161.75,3163.05,3162.75,3.83499708,9
2026-01-07 15:56:00,3162.35,3162.35,3160.95,3160.95,3161.73,2.0295663,11
2026-01-07 15:57:00,3160.94,3163.06,3160.94,3163.06,3161.16,4.00256053,9
