timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2026-01-05 12:13:00,3179.09,3181.8,3179.09,3180.2,135.487,2026-01-05 12:13:59.999,430970.56558200,2735,88.83080000,282548.86925800,0
2026-01-05 12:14:00,3180.2,3181.1,3180.19,3180.89,25.893,2026-01-05 12:14:59.999,82356.71646200,985,20.74560000,65983.49221600,0
2026-01-05 12:15:00,3180.88,3180.88,3179.94,3180.23,42.1197,2026-01-05 12:15:59.999,133958.39435300,1563,5.14420000,16359.81226200,0
2026-01-05 12:16:00,3180.22,3180.52,3179.33,3179.33,38.166,2026-01-05 12:16:59.999,121372.47896500,953,20.17160000,64149.46148500,0
2026-01-05 12:17:00,3179.34,3182.16,3179.26,3182.16,29.388,2026-01-05 12:17:59.999,93466.22751000,1473,24.10090000,76652.92815200,0
2026-01-05 12:18:00,3182.15,3183.91,3178.37,3178.37,149.6634,2026-01-05 12:18:59.999,476179.83802100,3025,52.06650000,165687.90444700,0
2026-01-05 12:19:00,3178.36,3178.57,3175.85,3177.6,262.053,2026-01-05 12:19:59.999,832552.93035200,2751,46.26480000,146994.19663500,0
2026-01-05 12:20:00,3177.6,3177.6,3174.53,3174.53,139.2882,2026-01-05 12:20:59.999,442274.21687200,2252,17.61830000,55953.17939000,0
2026-01-05 12:21:00,3174.54,3176.78,3174.54,3176.29,107.6849,2026-01-05 12:21:59.999,341981.60596100,1882,23.31130000,74026.05778300,0
2026-01-05 12:22:00,3176.29,3176.6,3175.48,3175.49,133.9017,2026-01-05 12:22:59.999,425300.12025400,1746,73.57840000,233704.73583300,0
2026-01-05 12:23:00,3175.48,3175.76,3173.12,3175.47,177.8882,2026-01-05 12:23:59.999,564753.02994200,3243,19.42310000,61653.22082000,0
2026-01-05 12:24:00,3175.47,3175.5,3174.06,3175.37,166.205,2026-01-05 12:24:59.999,527689.39902300,2067,53.31620000,169262.28162900,0
2026-01-05 12:25:00,3175.37,3175.37,3174.57,3174.65,44.4232,2026-01-05 12:25:59.999,141034.68639300,1472,16.76140000,53212.28336100,0
2026-01-05 12:26:00,3174.65,3174.65,3174.5,3174.65,14.543,2026-01-05 12:26:59.999,46167.88919700,330,7.64840000,24280.48188700,0
2026-01-05 12:27:00,3174.65,3175.93,3174.65,3175.93,83.853,2026-01-05 12:27:59.999,266290.73102800,611,79.63850000,252906.51913500,0
2026-01-05 12:28:00,3175.92,3177.05,3175.59,3175.59,69.6814,2026-01-05 12:28:59.999,221333.17144400,1879,13.14350000,41747.78484900,0
2026-01-05 12:29:00,3175.59,3175.59,3174.4,3174.4,168.4034,2026-01-05 12:29:59.999,534698.80316600,1866,129.58160000,411439.82103700,0
2026-01-05 12:30:00,3174.4,3175.31,3173.39,3174.6,57.4795,2026-01-05 12:30:59.999,182458.37659600,2946,23.02480000,73088.58003200,0
2026-01-05 12:31:00,3174.6,3175.95,3174.59,3174.7,59.5589,2026-01-05 12:31:59.999,189119.52694300,1930,29.49670000,93661.13799300,0
2026-01-05 12:32:00,3174.69,3175.55,3173.13,3173.14,148.019,2026-01-05 12:32:59.999,469849.98355500,2209,52.07200000,165257.37551100,0
2026-01-05 12:33:00,3173.14,3174.57,3172.33,3173.13,212.8115,2026-01-05 12:33:59.999,675334.69621600,2844,91.74970000,291168.16893800,0
2026-01-05 12:34:00,3173.13,3174.62,3173.12,3173.12,64.4069,2026-01-05 12:34:59.999,204410.05095000,2286,36.42750000,115612.10419200,0
2026-01-05 12:35:00,3173.12,3173.56,3172.49,3173.56,52.0546,2026-01-05 12:35:59.999,165165.18319400,1734,29.35690000,93146.24700200,0
2026-01-05 12:36:00,3173.57,3173.81,3173.38,3173.81,29.3485,2026-01-05 12:36:59.999,93137.57289000,1260,18.33120000,58173.98661300,0
2026-01-05 12:37:00,3173.82,3174.26,3172.77,3173.48,33.453,2026-01-05 12:37:59.999,106155.45575100,1781,14.41630000,45743.52861800,0
2026-01-05 12:38:00,3173.48,3173.49,3172.09,3172.1,70.389,2026-01-05 12:38:59.999,223320.80766800,1649,17.77460000,56392.81783600,0
2026-01-05 12:39:00,3172.1,3172.1,3168.89,3169.33,351.2641,2026-01-05 12:39:59.999,1113411.58691800,4099,93.98290000,297859.40492500,0
2026-01-05 12:40:00,3169.34,3170.81,3169.34,3169.61,60.7589,2026-01-05 12:40:59.999,192618.23479000,2844,23.87640000,75691.51623900,0
2026-01-05 12:41:00,3169.6,3170.44,3168.69,3169.92,140.3963,2026-01-05 12:41:59.999,444971.99366600,2746,88.36180000,280047.89793800,0
2026-01-05 12:42:00,3169.92,3170.24,3168.47,3168.47,155.5086,2026-01-05 12:42:59.999,492793.39992200,1957,56.37450000,178651.73389400,0
2026-01-05 12:43:00,3168.48,3168.48,3167.31,3167.89,144.9793,2026-01-05 12:43:59.999,459256.09429700,2185,45.93910000,145515.62672300,0
2026-01-05 12:44:00,3167.88,3168.55,3167.88,3167.92,197.6598,2026-01-05 12:44:59.999,626216.42781200,1617,81.70600000,258855.03855100,0
2026-01-05 12:45:00,3167.93,3169.28,3167.93,3168.1,85.6061,2026-01-05 12:45:59.999,271266.88441600,2691,51.16310000,162130.37052000,0
2026-01-05 12:46:00,3168.09,3170.18,3166.33,3170.18,348.0409,2026-01-05 12:46:59.999,1102681.40982000,5217,137.51230000,435717.77215500,0
2026-01-05 12:47:00,3170.19,3172.27,3169.66,3171.52,124.5851,2026-01-05 12:47:59.999,395045.53827000,3843,78.52150000,248973.88893600,0
2026-01-05 12:48:00,3171.51,3171.66,3168.63,3168.64,80.0381,2026-01-05 12:48:59.999,253746.85354400,2807,20.06560000,63607.04372500,0
2026-01-05 12:49:00,3168.63,3169.87,3167.82,3169.87,175.1452,2026-01-05 12:49:59.999,554955.72755300,3678,137.25240000,434880.50178400,0
2026-01-05 12:50:00,3169.87,3171.32,3169.86,3170.4,63.9888,2026-01-05 12:50:59.999,202881.87508600,2512,26.23660000,83183.77546900,0
2026-01-05 12:51:00,3170.39,3171.15,3168.83,3169.29,45.3221,2026-01-05 12:51:59.999,143659.40450900,2048,9.79870000,31060.54097500,0
2026-01-05 12:52:00,3169.3,3170.83,3169.3,3170.67,45.1885,2026-01-05 12:52:59.999,143262.62845600,1760,16.07670000,50964.14292300,0
2026-01-05 12:53:00,3170.68,3171.0,3169.36,3169.37,57.6369,2026-01-05 12:53:59.999,182735.94121400,1971,22.57410000,71571.40571800,0
2026-01-05 12:54:00,3169.36,3169.98,3168.81,3168.82,26.7579,2026-01-05 12:54:59.999,84805.80001500,1798,8.91350000,28250.32730600,0
2026-01-05 12:55:00,3168.81,3170.33,3168.71,3169.52,30.7551,2026-01-05 12:55:59.999,97486.06054000,1637,11.65330000,36935.43031700,0
2026-01-05 12:56:00,3169.51,3172.4,3169.51,3172.4,50.0359,2026-01-05 12:56:59.999,158637.42110600,1665,25.74100000,81624.72607300,0
2026-01-05 12:57:00,3172.41,3172.71,3169.58,3169.58,97.0011,2026-01-05 12:57:59.999,307569.32037700,2538,14.28830000,45308.97584000,0
2026-01-05 12:58:00,3169.58,3170.68,3169.57,3170.0,162.2894,2026-01-05 12:58:59.999,514528.99341000,1001,48.33650000,153232.12560000,0
2026-01-05 12:59:00,3169.99,3170.83,3169.99,3170.5,19.3341,2026-01-05 12:59:59.999,61297.51336800,631,5.45440000,17292.23414100,0
2026-01-05 13:00:00,3170.51,3172.13,3170.08,3170.23,210.67,2026-01-05 13:00:59.999,668084.89420500,2908,141.32940000,448223.94319900,0
2026-01-05 13:01:00,3170.22,3170.93,3169.36,3170.02,78.9093,2026-01-05 13:01:59.999,250175.34977300,2004,21.93970000,69550.51442600,0
2026-01-05 13:02:00,3170.02,3170.03,3169.11,3169.11,45.2281,2026-01-05 13:02:59.999,143360.77014700,1792,25.34230000,80327.29541900,0
2026-01-05 13:03:00,3169.11,3171.9,3166.73,3171.9,198.2854,2026-01-05 13:03:59.999,628420.62775500,3505,122.04120000,386887.42355100,0
2026-01-05 13:04:00,3171.91,3172.28,3170.74,3171.16,76.3529,2026-01-05 13:04:59.999,242152.13572600,1700,31.28290000,99209.23288000,0
2026-01-05 13:05:00,3171.16,3172.41,3170.96,3171.83,79.9479,2026-01-05 13:05:59.999,253577.04712800,1711,34.61820000,109789.24160700,0
2026-01-05 13:06:00,3171.84,3173.83,3171.49,3173.82,61.0804,2026-01-05 13:06:59.999,193774.76743400,1813,50.00060000,158629.61898700,0
2026-01-05 13:07:00,3173.83,3175.32,3173.09,3173.09,243.8623,2026-01-05 13:07:59.999,774056.85375900,2577,131.87550000,418588.51784500,0
2026-01-05 13:08:00,3173.1,3173.1,3171.24,3171.24,75.9377,2026-01-05 13:08:59.999,240870.23185400,2000,43.19680000,137018.01049100,0
2026-01-05 13:09:00,3171.23,3171.24,3169.05,3170.54,68.25,2026-01-05 13:09:59.999,216351.86568000,2639,31.62280000,100244.70172000,0
2026-01-05 13:10:00,3170.54,3170.97,3170.06,3170.97,29.4664,2026-01-05 13:10:59.999,93420.02230600,1486,13.34230000,42299.99809800,0
2026-01-05 13:11:00,3170.96,3172.15,3170.96,3172.14,39.7617,2026-01-05 13:11:59.999,126111.10614700,1369,25.50690000,80897.14942100,0
2026-01-05 13:12:00,3172.14,3173.14,3172.14,3173.14,33.5237,2026-01-05 13:12:59.999,106345.39413800,655,19.36220000,61422.00348600,0
2026-01-05 13:13:00,3173.13,3173.13,3171.87,3171.87,34.9032,2026-01-05 13:13:59.999,110731.81643900,1435,7.19070000,22814.28199800,0
2026-01-05 13:14:00,3171.87,3171.87,3171.01,3171.02,89.8657,2026-01-05 13:14:59.999,285007.39523400,1095,10.75830000,34117.57898300,0
2026-01-05 13:15:00,3171.02,3171.02,3168.46,3168.78,242.0412,2026-01-05 13:15:59.999,767099.86898100,2729,15.66030000,49635.11979900,0
2026-01-05 13:16:00,3168.79,3169.61,3168.25,3168.83,147.1056,2026-01-05 13:16:59.999,466184.33177600,1782,31.20660000,98886.86594100,0
2026-01-05 13:17:00,3168.84,3168.84,3166.47,3166.47,264.2492,2026-01-05 13:17:59.999,837048.81849500,3361,123.67990000,391754.60071300,0
2026-01-05 13:18:00,3166.46,3166.46,3164.2,3164.2,306.0948,2026-01-05 13:18:59.999,968817.55155300,3836,60.42050000,191215.62752900,0
2026-01-05 13:19:00,3164.21,3164.79,3161.83,3161.84,580.3275,2026-01-05 13:19:59.999,1835719.72317300,3851,229.65620000,726496.04767500,0
2026-01-05 13:20:00,3161.83,3162.32,3158.92,3161.08,729.905,2026-01-05 13:20:59.999,2306676.48640800,9067,268.98060000,850021.92190100,0
2026-01-05 13:21:00,3161.08,3161.08,3156.5,3158.1,549.4386,2026-01-05 13:21:59.999,1735326.10877800,7741,306.70850000,968575.52662500,0
2026-01-05 13:22:00,3158.11,3160.68,3158.1,3159.17,209.7341,2026-01-05 13:22:59.999,662596.25859900,5135,117.72330000,371902.12785500,0
2026-01-05 13:23:00,3159.18,3161.95,3159.0,3161.15,175.907,2026-01-05 13:23:59.999,555947.85637600,3838,138.08520000,436414.02153900,0
2026-01-05 13:24:00,3161.15,3162.0,3161.15,3161.83,69.6108,2026-01-05 13:24:59.999,220083.56260400,1987,34.62240000,109461.01779300,0
2026-01-05 13:25:00,3161.84,3161.84,3160.38,3160.6,73.8833,2026-01-05 13:25:59.999,233558.97111400,3463,37.79240000,119468.73431600,0
2026-01-05 13:26:00,3160.59,3162.0,3159.27,3161.38,346.7055,2026-01-05 13:26:59.999,1095899.82369900,3766,56.71020000,179256.93680300,0
2026-01-05 13:27:00,3161.39,3162.27,3161.2,3161.66,218.1715,2026-01-05 13:27:59.999,689795.54220100,2550,44.14650000,139578.31220800,0
2026-01-05 13:28:00,3161.67,3161.67,3160.59,3160.81,54.0684,2026-01-05 13:28:59.999,170907.69470700,1724,15.01480000,47458.97614500,0
2026-01-05 13:29:00,3160.8,3160.8,3160.3,3160.31,30.3731,2026-01-05 13:29:59.999,95994.80120100,942,4.90990000,15517.43284500,0
2026-01-05 13:30:00,3160.3,3160.31,3156.08,3156.38,151.4215,2026-01-05 13:30:59.999,478127.73876600,3977,44.76080000,141324.89388600,0
2026-01-05 13:31:00,3156.38,3159.65,3156.15,3157.74,169.3367,2026-01-05 13:31:59.999,534758.51688300,4742,102.17120000,322617.93637600,0
2026-01-05 13:32:00,3157.73,3159.18,3156.0,3157.59,174.6649,2026-01-05 13:32:59.999,551623.18359300,3726,138.84670000,438529.47578200,0
2026-01-05 13:33:00,3157.59,3158.84,3155.97,3157.5,159.2168,2026-01-05 13:33:59.999,502760.88646400,4923,59.74450000,188642.01613300,0
2026-01-05 13:34:00,3157.5,3158.74,3156.75,3156.75,371.7136,2026-01-05 13:34:59.999,1173626.69053300,2794,72.08220000,227636.35779200,0
2026-01-05 13:35:00,3156.76,3158.42,3156.76,3157.24,170.3901,2026-01-05 13:35:59.999,538062.16070900,3012,115.27090000,363996.65502500,0
2026-01-05 13:36:00,3157.25,3158.46,3153.55,3153.56,322.534,2026-01-05 13:36:59.999,1017573.29825500,7702,96.22120000,303627.81624700,0
2026-01-05 13:37:00,3153.55,3155.96,3152.89,3155.49,176.4894,2026-01-05 13:37:59.999,556706.86341400,4681,77.61530000,244849.11027100,0
2026-01-05 13:38:00,3155.49,3155.96,3153.73,3154.4,239.5209,2026-01-05 13:38:59.999,755530.36179800,2741,135.86370000,428556.81369300,0
2026-01-05 13:39:00,3154.4,3155.18,3153.39,3153.61,128.4196,2026-01-05 13:39:59.999,405074.37726200,2085,30.70660000,96858.22542100,0
2026-01-05 13:40:00,3153.6,3153.8,3145.95,3147.34,1491.2822,2026-01-05 13:40:59.999,4697508.26059700,9101,392.46960000,1236139.53474800,0
2026-01-05 13:41:00,3147.34,3148.8,3145.13,3145.14,898.7545,2026-01-05 13:41:59.999,2828107.93806000,9558,374.70690000,1179000.80214400,0
2026-01-05 13:42:00,3145.13,3146.61,3143.67,3144.81,547.3067,2026-01-05 13:42:59.999,1721186.32668100,7324,211.64010000,665635.07426400,0
2026-01-05 13:43:00,3144.8,3149.24,3144.8,3148.66,208.6392,2026-01-05 13:43:59.999,656770.19377100,5029,110.03490000,346382.09830100,0
2026-01-05 13:44:00,3148.65,3148.66,3144.2,3146.64,208.6465,2026-01-05 13:44:59.999,656442.14212100,6348,84.00370000,264305.62687100,0
2026-01-05 13:45:00,3146.63,3148.73,3145.71,3147.43,250.7519,2026-01-05 13:45:59.999,789274.52668300,3754,154.28170000,485627.53033100,0
2026-01-05 13:46:00,3147.43,3149.21,3146.57,3148.35,306.0673,2026-01-05 13:46:59.999,963491.69127900,5005,182.22820000,573658.80062600,0
