timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2026-01-05 10:42:00,3168.91,3169.28,3166.62,3166.62,123.7014,2026-01-05 10:42:59.999,391906.67981700,2643,29.17410000,92441.41216900,0
2026-01-05 10:43:00,3166.62,3168.94,3165.86,3168.73,45.2638,2026-01-05 10:43:59.999,143366.29156200,3010,27.87090000,88277.65327300,0
2026-01-05 10:44:00,3168.73,3168.73,3167.03,3167.18,52.5464,2026-01-05 10:44:59.999,166466.85213700,1020,18.95740000,60057.76276200,0
2026-01-05 10:45:00,3167.19,3169.59,3167.18,3169.18,58.5555,2026-01-05 10:45:59.999,185533.99779400,2451,39.37450000,124750.36008600,0
2026-01-05 10:46:00,3169.18,3171.84,3169.18,3171.84,60.548,2026-01-05 10:46:59.999,191990.58506200,2205,50.45730000,159987.84505800,0
2026-01-05 10:47:00,3171.84,3172.15,3171.83,3172.15,24.0019,2026-01-05 10:47:59.999,76131.72112200,490,22.56410000,71571.08472300,0
2026-01-05 10:48:00,3172.15,3172.31,3171.61,3171.62,123.1028,2026-01-05 10:48:59.999,390469.39161000,806,99.19570000,314634.73467600,0
2026-01-05 10:49:00,3171.62,3171.62,3171.61,3171.61,19.9995,2026-01-05 10:49:59.999,63430.69617100,122,8.19760000,25999.67211200,0
2026-01-05 10:50:00,3171.62,3171.92,3171.61,3171.9,232.3922,2026-01-05 10:50:59.999,737087.09874200,655,115.76340000,367159.67952200,0
2026-01-05 10:51:00,3171.9,3175.67,3171.89,3174.51,212.4027,2026-01-05 10:51:59.999,674266.32659000,3692,175.30430000,556472.98975400,0
2026-01-05 10:52:00,3174.52,3175.21,3174.28,3175.04,68.4262,2026-01-05 10:52:59.999,217244.97861200,2388,34.79980000,110482.38783300,0
2026-01-05 10:53:00,3175.05,3176.89,3174.3,3176.89,269.5227,2026-01-05 10:53:59.999,855734.97521700,2631,238.07000000,755876.52297500,0
2026-01-05 10:54:00,3176.88,3178.92,3176.5,3178.4,200.656,2026-01-05 10:54:59.999,637553.81188500,1926,157.74690000,501213.33481600,0
2026-01-05 10:55:00,3178.4,3178.4,3176.04,3176.04,59.9129,2026-01-05 10:55:59.999,190348.57163900,1435,14.24440000,45257.35499100,0
2026-01-05 10:56:00,3176.04,3176.04,3174.43,3174.87,59.5841,2026-01-05 10:56:59.999,189170.18967100,1590,31.64700000,100470.96219900,0
2026-01-05 10:57:00,3174.88,3174.88,3173.91,3174.1,96.9081,2026-01-05 10:57:59.999,307614.71253700,963,49.24750000,156321.28544700,0
2026-01-05 10:58:00,3174.1,3174.26,3174.09,3174.25,22.8807,2026-01-05 10:58:59.999,72628.72620800,387,14.42830000,45798.71240400,0
2026-01-05 10:59:00,3174.26,3174.26,3173.0,3173.19,77.288,2026-01-05 10:59:59.999,245308.25094200,2057,13.28340000,42159.43428700,0
2026-01-05 11:00:00,3173.19,3173.19,3171.23,3171.91,116.5132,2026-01-05 11:00:59.999,369666.65410400,2571,23.59570000,74848.89302000,0
2026-01-05 11:01:00,3171.91,3173.39,3171.91,3172.44,17.0937,2026-01-05 11:01:59.999,54234.16708600,1735,10.53360000,33419.17422900,0
2026-01-05 11:02:00,3172.43,3172.86,3172.43,3172.78,90.2321,2026-01-05 11:02:59.999,286271.44082600,1094,57.95420000,183865.09508400,0
2026-01-05 11:03:00,3172.79,3172.79,3170.63,3170.63,124.0423,2026-01-05 11:03:59.999,393469.34401800,2164,12.38520000,39284.52700800,0
2026-01-05 11:04:00,3170.64,3171.47,3169.01,3170.3,99.6801,2026-01-05 11:04:59.999,316001.29870200,2487,21.68340000,68734.64287900,0
2026-01-05 11:05:00,3170.29,3170.73,3169.93,3170.57,43.3573,2026-01-05 11:05:59.999,137462.47770600,1182,12.23520000,38788.91255900,0
2026-01-05 11:06:00,3170.57,3172.49,3169.96,3171.87,48.2149,2026-01-05 11:06:59.999,152873.76330500,1917,27.21980000,86304.67037500,0
2026-01-05 11:07:00,3171.86,3173.44,3171.86,3173.1,107.7707,2026-01-05 11:07:59.999,341890.71183200,1888,93.29990000,295980.01760600,0
2026-01-05 11:08:00,3173.1,3173.1,3170.28,3171.19,68.7824,2026-01-05 11:08:59.999,218151.11395900,1859,37.50980000,118981.74281600,0
2026-01-05 11:09:00,3171.2,3171.89,3171.19,3171.89,20.1485,2026-01-05 11:09:59.999,63904.14331500,883,9.96600000,31607.72823800,0
2026-01-05 11:10:00,3171.88,3171.89,3170.43,3170.44,58.5499,2026-01-05 11:10:59.999,185695.35318400,957,12.54170000,39777.69809500,0
2026-01-05 11:11:00,3170.44,3170.75,3170.43,3170.75,16.6214,2026-01-05 11:11:59.999,52697.95748500,315,10.32890000,32747.34508200,0
2026-01-05 11:12:00,3170.75,3171.69,3170.61,3170.76,98.6371,2026-01-05 11:12:59.999,312813.35444900,1476,17.29180000,54830.22869000,0
2026-01-05 11:13:00,3170.76,3170.76,3169.92,3170.03,98.8056,2026-01-05 11:13:59.999,313262.55483100,1269,21.77300000,69029.12478500,0
2026-01-05 11:14:00,3170.04,3170.46,3169.58,3169.61,38.0325,2026-01-05 11:14:59.999,120562.70777800,1037,16.14330000,51170.54897000,0
2026-01-05 11:15:00,3169.61,3169.62,3168.21,3168.53,92.3986,2026-01-05 11:15:59.999,292809.64412800,1482,14.89030000,47178.25968200,0
2026-01-05 11:16:00,3168.52,3169.75,3168.52,3169.75,52.8076,2026-01-05 11:16:59.999,167366.78326300,1188,40.20220000,127414.45923700,0
2026-01-05 11:17:00,3169.75,3169.76,3169.01,3169.12,61.3179,2026-01-05 11:17:59.999,194350.91418900,670,6.70940000,21264.13132900,0
2026-01-05 11:18:00,3169.13,3170.53,3169.12,3170.52,31.8606,2026-01-05 11:18:59.999,100984.90635000,809,28.65420000,90822.22153100,0
2026-01-05 11:19:00,3170.53,3172.89,3170.52,3172.89,152.1049,2026-01-05 11:19:59.999,482568.24149900,1699,136.15040000,431949.95849900,0
2026-01-05 11:20:00,3172.89,3174.89,3172.88,3174.88,74.191,2026-01-05 11:20:59.999,235487.75531200,1409,63.81200000,202541.11176500,0
2026-01-05 11:21:00,3174.88,3176.64,3174.68,3174.68,85.409,2026-01-05 11:21:59.999,271264.62044500,1987,16.64650000,52863.13746400,0
2026-01-05 11:22:00,3174.68,3176.36,3174.68,3175.99,76.176,2026-01-05 11:22:59.999,241894.84451800,1341,49.72910000,157903.32255400,0
2026-01-05 11:23:00,3176.0,3177.17,3175.99,3177.17,72.0971,2026-01-05 11:23:59.999,229021.17677000,1010,39.94100000,126877.07099900,0
2026-01-05 11:24:00,3177.16,3183.56,3177.16,3179.03,818.7355,2026-01-05 11:24:59.999,2604566.93040100,6286,458.32130000,1458045.46500300,0
2026-01-05 11:25:00,3179.03,3180.51,3178.12,3178.13,80.5694,2026-01-05 11:25:59.999,256152.94481000,2654,45.20610000,143721.47571600,0
2026-01-05 11:26:00,3178.13,3179.67,3178.12,3178.92,79.197,2026-01-05 11:26:59.999,251762.58977200,2371,42.40270000,134789.52932100,0
2026-01-05 11:27:00,3178.91,3179.75,3178.13,3178.14,39.4277,2026-01-05 11:27:59.999,125343.72164600,1985,10.40260000,33067.75615400,0
2026-01-05 11:28:00,3178.14,3178.44,3173.96,3173.97,676.4769,2026-01-05 11:28:59.999,2148989.95143400,4492,89.53470000,284415.08698000,0
2026-01-05 11:29:00,3173.97,3174.12,3172.4,3173.44,97.8722,2026-01-05 11:29:59.999,310552.93421400,2443,47.15020000,149603.43058800,0
2026-01-05 11:30:00,3173.45,3174.6,3172.66,3174.59,37.1523,2026-01-05 11:30:59.999,117897.26036900,1688,26.93750000,85481.30813900,0
2026-01-05 11:31:00,3174.59,3176.77,3174.15,3174.5,168.3509,2026-01-05 11:31:59.999,534621.34545100,2476,129.19110000,410269.24141100,0
2026-01-05 11:32:00,3174.5,3176.84,3174.5,3176.83,179.3422,2026-01-05 11:32:59.999,569585.88144500,2091,169.31200000,537732.55785000,0
2026-01-05 11:33:00,3176.84,3176.84,3174.1,3174.61,218.4653,2026-01-05 11:33:59.999,693700.39608100,2820,64.27860000,204068.30238800,0
2026-01-05 11:34:00,3174.61,3174.61,3174.25,3174.43,61.8405,2026-01-05 11:34:59.999,196308.51570600,718,20.21410000,64168.00466400,0
2026-01-05 11:35:00,3174.43,3175.21,3174.1,3174.11,30.9987,2026-01-05 11:35:59.999,98409.52479200,1234,9.30910000,29552.10315300,0
2026-01-05 11:36:00,3174.11,3175.38,3174.1,3175.38,46.9622,2026-01-05 11:36:59.999,149089.23878700,627,18.29440000,58077.32685500,0
2026-01-05 11:37:00,3175.37,3175.89,3174.12,3175.89,31.2629,2026-01-05 11:37:59.999,99256.47027500,1811,12.39380000,39346.84110400,0
2026-01-05 11:38:00,3175.88,3176.38,3175.14,3175.15,31.3797,2026-01-05 11:38:59.999,99657.64795900,1360,13.01510000,41334.08435300,0
2026-01-05 11:39:00,3175.15,3175.19,3174.56,3174.56,79.2739,2026-01-05 11:39:59.999,251700.17026300,1232,14.73090000,46769.07845900,0
2026-01-05 11:40:00,3174.57,3175.33,3174.53,3174.69,53.3558,2026-01-05 11:40:59.999,169401.89225600,1180,34.20190000,108591.17585500,0
2026-01-05 11:41:00,3174.69,3176.0,3174.69,3175.39,36.7181,2026-01-05 11:41:59.999,116595.40114700,1813,20.40320000,64787.75928000,0
2026-01-05 11:42:00,3175.38,3177.77,3174.91,3177.16,537.637,2026-01-05 11:42:59.999,1707631.05388200,3315,362.57680000,1151544.14557900,0
2026-01-05 11:43:00,3177.15,3178.5,3176.7,3176.78,140.8507,2026-01-05 11:43:59.999,447558.53150100,2528,73.63720000,233967.12017400,0
2026-01-05 11:44:00,3176.78,3176.78,3174.97,3175.65,224.9059,2026-01-05 11:44:59.999,714192.60841200,2307,141.54640000,449451.28404300,0
2026-01-05 11:45:00,3175.66,3176.77,3175.66,3176.65,58.3568,2026-01-05 11:45:59.999,185369.63617300,1220,29.50440000,93713.58554200,0
2026-01-05 11:46:00,3176.66,3178.43,3176.66,3178.43,33.6155,2026-01-05 11:46:59.999,106830.69765300,1751,22.83400000,72565.88011800,0
2026-01-05 11:47:00,3178.42,3178.49,3177.08,3177.9,148.6373,2026-01-05 11:47:59.999,472317.40715900,1772,34.64630000,110087.84281800,0
2026-01-05 11:48:00,3177.9,3180.89,3177.9,3179.84,120.4384,2026-01-05 11:48:59.999,382981.93390500,3440,101.96220000,324218.92910000,0
2026-01-05 11:49:00,3179.84,3180.51,3179.53,3180.0,52.3341,2026-01-05 11:49:59.999,166427.26469500,927,29.30680000,93197.43275700,0
2026-01-05 11:50:00,3180.0,3180.0,3179.25,3180.0,43.8805,2026-01-05 11:50:59.999,139529.49107900,1441,20.54810000,65336.53842000,0
2026-01-05 11:51:00,3179.99,3179.99,3179.25,3179.48,30.9172,2026-01-05 11:51:59.999,98304.69907300,1389,9.61110000,30557.84380900,0
2026-01-05 11:52:00,3179.47,3180.44,3179.36,3180.43,92.4253,2026-01-05 11:52:59.999,293893.78612900,1239,52.79420000,167869.40728700,0
2026-01-05 11:53:00,3180.43,3182.0,3180.43,3180.65,57.8321,2026-01-05 11:53:59.999,183965.07968500,2045,37.47550000,119208.39012300,0
2026-01-05 11:54:00,3180.65,3181.13,3180.34,3180.5,59.1026,2026-01-05 11:54:59.999,187984.54816500,1302,21.00070000,66795.51670800,0
2026-01-05 11:55:00,3180.5,3183.64,3180.5,3182.38,161.181,2026-01-05 11:55:59.999,512954.28552000,2515,137.50260000,437587.66232000,0
2026-01-05 11:56:00,3182.39,3182.55,3180.09,3180.1,105.7937,2026-01-05 11:56:59.999,336591.88615100,2475,64.26920000,204496.42206700,0
2026-01-05 11:57:00,3180.09,3182.22,3180.04,3181.75,61.8504,2026-01-05 11:57:59.999,196763.06548800,1630,42.81030000,136188.01053100,0
2026-01-05 11:58:00,3181.75,3181.75,3181.37,3181.37,37.835,2026-01-05 11:58:59.999,120379.44303700,531,32.66210000,103921.09788900,0
2026-01-05 11:59:00,3181.38,3181.76,3180.27,3180.27,34.4977,2026-01-05 11:59:59.999,109730.59807200,1038,16.89130000,53727.22122100,0
2026-01-05 12:00:00,3180.28,3182.64,3179.84,3179.85,195.5763,2026-01-05 12:00:59.999,622105.11322800,3553,62.39210000,198501.82723200,0
2026-01-05 12:01:00,3179.85,3182.05,3179.47,3179.47,139.4009,2026-01-05 12:01:59.999,443428.92766200,3598,27.85000000,88580.77702800,0
2026-01-05 12:02:00,3179.47,3179.47,3178.01,3178.54,115.6864,2026-01-05 12:02:59.999,367706.05238300,1647,25.48290000,80989.34972900,0
2026-01-05 12:03:00,3178.54,3180.07,3178.05,3180.07,116.4707,2026-01-05 12:03:59.999,370235.93323300,1864,54.94440000,174674.09202100,0
2026-01-05 12:04:00,3180.06,3180.07,3178.0,3178.01,85.9758,2026-01-05 12:04:59.999,273307.98029600,1266,13.13340000,41752.06971600,0
2026-01-05 12:05:00,3178.0,3178.64,3178.0,3178.0,29.017,2026-01-05 12:05:59.999,92224.99544100,933,11.69540000,37171.05663700,0
2026-01-05 12:06:00,3178.0,3179.19,3177.17,3177.17,124.86,2026-01-05 12:06:59.999,396812.10764400,1703,64.03500000,203517.12498000,0
2026-01-05 12:07:00,3177.18,3178.11,3176.66,3177.39,84.3641,2026-01-05 12:07:59.999,268051.46543700,1768,30.01740000,95373.23535500,0
2026-01-05 12:08:00,3177.4,3178.25,3176.89,3178.25,35.7577,2026-01-05 12:08:59.999,113611.90608300,1619,21.39570000,67979.88856900,0
2026-01-05 12:09:00,3178.24,3178.32,3177.63,3178.29,43.9737,2026-01-05 12:09:59.999,139749.80956700,1773,25.54650000,81187.13487300,0
2026-01-05 12:10:00,3178.29,3178.72,3178.24,3178.57,34.692,2026-01-05 12:10:59.999,110270.63227000,871,28.88400000,91809.94784100,0
2026-01-05 12:11:00,3178.57,3180.72,3178.57,3179.63,115.5308,2026-01-05 12:11:59.999,367359.43685500,1588,84.29050000,268013.47235200,0
2026-01-05 12:12:00,3179.63,3179.63,3179.09,3179.1,72.0201,2026-01-05 12:12:59.999,228968.01018300,500,11.35170000,36090.00364500,0
2026-01-05 12:13:00,3179.09,3181.8,3179.09,3180.2,135.487,2026-01-05 12:13:59.999,430970.56558200,2735,88.83080000,282548.86925800,0
2026-01-05 12:14:00,3180.2,3181.1,3180.19,3180.89,25.893,2026-01-05 12:14:59.999,82356.71646200,985,20.74560000,65983.49221600,0
2026-01-05 12:15:00,3180.88,3180.88,3179.94,3180.23,42.1197,2026-01-05 12:15:59.999,133958.39435300,1563,5.14420000,16359.81226200,0
2026-01-05 12:16:00,3180.22,3180.52,3179.33,3179.33,38.166,2026-01-05 12:16:59.999,121372.47896500,953,20.17160000,64149.46148500,0
2026-01-05 12:17:00,3179.34,3182.16,3179.26,3182.16,29.388,2026-01-05 12:17:59.999,93466.22751000,1473,24.10090000,76652.92815200,0
2026-01-05 12:18:00,3182.15,3183.91,3178.37,3178.37,149.6634,2026-01-05 12:18:59.999,476179.83802100,3025,52.06650000,165687.90444700,0
2026-01-05 12:19:00,3178.36,3178.57,3175.85,3177.6,262.053,2026-01-05 12:19:59.999,832552.93035200,2751,46.26480000,146994.19663500,0
2026-01-05 12:20:00,3177.6,3177.6,3174.53,3174.53,139.2882,2026-01-05 12:20:59.999,442274.21687200,2252,17.61830000,55953.17939000,0
2026-01-05 12:21:00,3174.54,3176.78,3174.54,3176.29,107.6849,2026-01-05 12:21:59.999,341981.60596100,1882,23.31130000,74026.05778300,0
2026-01-05 12:22:00,3176.29,3176.6,3175.48,3175.49,133.9017,2026-01-05 12:22:59.999,425300.12025400,1746,73.57840000,233704.73583300,0
2026-01-05 12:23:00,3175.48,3175.76,3173.12,3175.47,177.8882,2026-01-05 12:23:59.999,564753.02994200,3243,19.42310000,61653.22082000,0
2026-01-05 12:24:00,3175.47,3175.5,3174.06,3175.37,166.205,2026-01-05 12:24:59.999,527689.39902300,2067,53.31620000,169262.28162900,0
2026-01-05 12:25:00,3175.37,3175.37,3174.57,3174.65,44.4232,2026-01-05 12:25:59.999,141034.68639300,1472,16.76140000,53212.28336100,0
2026-01-05 12:26:00,3174.65,3174.65,3174.5,3174.65,14.543,2026-01-05 12:26:59.999,46167.88919700,330,7.64840000,24280.48188700,0
2026-01-05 12:27:00,3174.65,3175.93,3174.65,3175.93,83.853,2026-01-05 12:27:59.999,266290.73102800,611,79.63850000,252906.51913500,0
