timestamp,open,high,low,close,vwap,volume,count
2026-01-21 16:21:00,2968.77,2968.77,2965.62,2967.05,2967.13,10.44281933,27
2026-01-21 16:22:00,2966.83,2966.83,2964.35,2964.35,2965.73,12.84944134,23
2026-01-21 16:23:00,2964.34,2964.34,2946.46,2948.02,2953.75,193.6900464,194
2026-01-21 16:24:00,2949.49,2958.21,2947.92,2957.03,2952.13,3.80271338,37
2026-01-21 16:25:00,2956.49,2956.49,2949.56,2950.57,2952.94,0.55948291,16
2026-01-21 16:26:00,2951.2,2956.49,2949.39,2956.22,2951.78,6.364168,31
2026-01-21 16:27:00,2956.35,2959.83,2956.35,2959.82,2959.2,12.42626076,24
2026-01-21 16:28:00,2959.83,2962.23,2959.83,2962.03,2961.58,2.9550859,27
2026-01-21 16:29:00,2961.8,2961.8,2959.94,2959.94,2960.55,5.56891059,10
2026-01-21 16:30:00,2959.33,2961.28,2958.13,2959.27,2959.77,2.95987955,20
2026-01-21 16:31:00,2957.22,2957.22,2955.39,2955.39,2957.17,2.35789693,14
2026-01-21 16:32:00,2954.48,2954.95,2952.62,2952.62,2953.83,10.48156246,24
2026-01-21 16:33:00,2954.11,2954.11,2950.27,2951.69,2951.87,2.00562913,18
2026-01-21 16:34:00,2951.54,2951.73,2941.26,2942.83,2948.87,83.74229445,67
2026-01-21 16:35:00,2943.22,2943.92,2940.09,2943.03,2942.75,21.22634132,32
2026-01-21 16:36:00,2940.09,2940.09,2932.92,2933.58,2936.02,283.10930893,101
2026-01-21 16:37:00,2933.57,2933.67,2927.11,2929.63,2930.59,258.77479441,84
2026-01-21 16:38:00,2931.36,2931.36,2919.06,2921.72,2921.83,128.13189036,120
2026-01-21 16:39:00,2919.04,2925.26,2919.04,2925.26,2923.17,25.46309888,36
2026-01-21 16:40:00,2924.56,2924.56,2907.52,2907.55,2913.96,68.71436785,145
2026-01-21 16:41:00,2907.6,2911.84,2907.6,2910.3,2910.09,144.60670995,77
2026-01-21 16:42:00,2910.06,2910.06,2902.92,2904.26,2906.54,68.17128812,69
2026-01-21 16:43:00,2903.37,2909.22,2901.0,2901.0,2906.22,67.20091946,59
2026-01-21 16:44:00,2901.01,2901.01,2885.3,2886.14,2892.4,482.7475568,508
2026-01-21 16:45:00,2886.0,2901.57,2883.13,2901.57,2892.16,232.49571403,125
2026-01-21 16:46:00,2900.37,2907.96,2900.37,2905.29,2903.93,36.79995515,70
2026-01-21 16:47:00,2906.05,2919.21,2905.77,2919.0,2915.37,56.69838725,87
2026-01-21 16:48:00,2919.46,2922.37,2910.63,2913.95,2916.81,11.79841507,56
2026-01-21 16:49:00,2913.96,2921.09,2913.96,2918.32,2919.84,55.92832731,44
2026-01-21 16:50:00,2918.83,2918.83,2908.76,2908.76,2915.32,3.28936795,30
2026-01-21 16:51:00,2909.17,2915.69,2909.17,2915.69,2912.31,5.80283175,22
