timestamp,open,high,low,close,vwap,volume,count
2026-01-10 12:12:00,3094.73,3094.74,3094.73,3094.73,3094.73,0.02477334,4
2026-01-10 12:13:00,3094.73,3094.73,3094.73,3094.73,3094.73,0.51965057,4
2026-01-10 12:14:00,3094.74,3094.74,3094.73,3094.73,3094.73,0.22701265,4
2026-01-10 12:15:00,3095.45,3095.46,3095.45,3095.46,3095.45,0.01698071,4
2026-01-10 12:16:00,3095.46,3095.68,3095.45,3095.68,3095.5,1.7840795,7
2026-01-10 12:17:00,3095.67,3098.37,3095.67,3098.37,3097.76,31.17370254,14
2026-01-10 12:18:00,3098.11,3098.11,3098.11,3098.11,3098.11,0.0193,1
2026-01-10 12:19:00,3097.94,3097.94,3096.86,3096.86,3096.88,0.21856947,9
2026-01-10 12:20:00,3096.82,3096.82,3095.8,3095.97,3095.95,5.43486131,4
2026-01-10 12:21:00,3095.86,3095.86,3095.63,3095.64,3095.83,0.11280154,3
2026-01-10 12:22:00,3095.64,3095.64,3095.56,3095.56,3095.63,0.0382831,3
2026-01-10 12:23:00,3095.55,3095.55,3093.79,3093.79,3093.98,0.27979464,7
2026-01-10 12:24:00,3093.8,3093.8,3093.79,3093.8,3093.79,0.01168664,4
2026-01-10 12:25:00,3093.8,3093.8,3093.51,3093.51,3093.68,0.0135356,4
2026-01-10 12:26:00,3093.52,3093.52,3093.51,3093.52,3093.51,0.18170195,4
2026-01-10 12:27:00,3093.15,3093.15,3093.09,3093.09,3093.12,0.00182789,2
2026-01-10 12:28:00,3093.09,3093.1,3093.09,3093.1,3093.09,0.04143674,4
2026-01-10 12:29:00,3093.09,3093.1,3093.09,3093.1,3093.09,0.10294831,4
2026-01-10 12:30:00,3093.1,3093.1,3093.09,3093.1,3093.09,0.04510894,4
2026-01-10 12:31:00,3092.47,3092.97,3092.47,3092.74,3092.71,9.7101687,18
2026-01-10 12:32:00,3092.26,3092.26,3092.26,3092.26,3092.26,0.00061981,1
2026-01-10 12:33:00,3092.09,3092.09,3089.87,3090.18,3092.05,3.2144624,9
2026-01-10 12:34:00,3091.15,3091.86,3091.15,3091.86,3091.19,0.08469441,4
2026-01-10 12:35:00,3091.87,3093.05,3091.87,3092.58,3092.06,1.5651803,7
2026-01-10 12:36:00,3093.0,3093.01,3093.0,3093.01,3093.0,0.18755189,6
2026-01-10 12:37:00,3093.0,3093.0,3092.98,3092.98,3092.98,0.1093148,3
2026-01-10 12:38:00,3092.99,3092.99,3092.99,3092.99,3092.99,0.00754711,1
2026-01-10 12:39:00,3092.67,3092.67,3092.32,3092.32,3092.36,1.62081948,7
2026-01-10 12:40:00,3092.64,3092.64,3092.64,3092.64,3092.64,0.13882314,1
2026-01-10 12:41:00,3092.64,3092.64,3092.63,3092.63,3092.63,0.01124713,3
2026-01-10 12:42:00,3092.64,3092.64,3092.63,3092.64,3092.63,0.14214946,3
2026-01-10 12:43:00,3092.64,3092.64,3092.64,3092.64,3092.64,0.08240092,2
2026-01-10 12:44:00,3092.63,3093.16,3092.63,3093.16,3092.66,0.32001756,7
2026-01-10 12:45:00,3093.16,3093.16,3093.15,3093.16,3093.15,0.407229,5
2026-01-10 12:46:00,3093.16,3093.16,3093.16,3093.16,0.0,0.0,0
2026-01-10 12:47:00,3093.16,3093.16,3093.15,3093.15,3093.15,0.98762507,6
2026-01-10 12:48:00,3093.15,3093.16,3093.15,3093.15,3093.15,0.0782542,4
2026-01-10 12:49:00,3093.16,3093.82,3093.16,3093.82,3093.22,0.28064165,8
2026-01-10 12:50:00,3093.82,3094.47,3093.82,3094.47,3094.39,0.05738859,4
2026-01-10 12:51:00,3094.48,3094.48,3094.47,3094.47,3094.47,0.07816148,2
