timestamp,open,high,low,close,vwap,volume,count
2026-01-21 12:12:00,2923.8,2924.79,2915.69,2918.15,2920.94,37.56844632,96
2026-01-21 12:13:00,2917.12,2918.6,2912.41,2918.6,2915.76,39.42092167,122
2026-01-21 12:14:00,2916.64,2917.57,2912.07,2917.57,2912.96,251.14417345,87
2026-01-21 12:15:00,2918.59,2918.59,2911.33,2914.33,2915.42,35.03876947,54
2026-01-21 12:16:00,2916.33,2916.54,2912.4,2916.44,2914.88,5.62563383,28
2026-01-21 12:17:00,2915.69,2915.69,2906.5,2907.01,2909.48,64.98313663,94
2026-01-21 12:18:00,2907.26,2913.43,2903.0,2913.43,2905.74,97.54817915,107
2026-01-21 12:19:00,2912.1,2912.1,2909.06,2909.66,2909.55,8.06434308,16
2026-01-21 12:20:00,2911.33,2914.92,2911.33,2912.02,2913.17,17.81269351,25
2026-01-21 12:21:00,2911.48,2911.48,2905.57,2905.57,2909.37,1.39759266,21
2026-01-21 12:22:00,2906.76,2906.76,2901.0,2901.19,2903.68,15.69857485,57
2026-01-21 12:23:00,2902.34,2910.22,2902.34,2909.58,2908.42,13.31524406,27
2026-01-21 12:24:00,2910.89,2914.3,2910.89,2913.0,2912.96,6.20302804,26
2026-01-21 12:25:00,2912.74,2912.74,2902.35,2902.35,2907.83,65.40724002,53
2026-01-21 12:26:00,2902.03,2903.58,2900.11,2901.22,2900.97,33.31009726,55
2026-01-21 12:27:00,2901.93,2907.46,2901.93,2907.46,2903.59,16.90085537,37
2026-01-21 12:28:00,2907.68,2907.69,2907.18,2907.18,2907.5,6.00404727,10
2026-01-21 12:29:00,2907.12,2908.55,2907.12,2908.47,2908.36,81.8518952,59
2026-01-21 12:30:00,2908.6,2908.6,2902.4,2902.4,2906.37,27.26258461,42
2026-01-21 12:31:00,2903.49,2904.09,2901.25,2902.17,2902.29,7.04211094,21
2026-01-21 12:32:00,2901.87,2909.62,2901.87,2909.62,2905.26,15.99784349,30
2026-01-21 12:33:00,2908.06,2909.14,2906.28,2907.99,2907.86,9.27753019,17
2026-01-21 12:34:00,2908.18,2911.47,2908.18,2911.47,2908.42,4.56184503,11
2026-01-21 12:35:00,2911.22,2916.25,2910.19,2916.18,2913.78,9.57017172,25
2026-01-21 12:36:00,2916.95,2916.95,2915.02,2915.02,2915.62,0.68812425,19
2026-01-21 12:37:00,2915.02,2917.17,2915.02,2915.69,2915.74,8.15845654,24
2026-01-21 12:38:00,2916.44,2917.76,2916.44,2917.11,2917.14,1.47055861,9
2026-01-21 12:39:00,2916.79,2916.79,2915.5,2916.75,2915.77,5.59220245,14
2026-01-21 12:40:00,2917.13,2918.52,2915.5,2915.5,2916.92,20.83811811,25
2026-01-21 12:41:00,2915.8,2916.56,2915.8,2916.56,2916.38,1.04428485,8
2026-01-21 12:42:00,2916.56,2916.92,2915.69,2916.0,2915.71,4.12500815,11
2026-01-21 12:43:00,2916.0,2917.77,2915.64,2915.65,2916.49,49.73159638,23
2026-01-21 12:44:00,2915.64,2916.06,2914.46,2915.77,2915.75,2.17234081,13
2026-01-21 12:45:00,2915.77,2919.46,2915.77,2917.13,2917.75,16.63791455,37
2026-01-21 12:46:00,2916.73,2916.73,2913.78,2913.78,2914.35,0.47172648,11
2026-01-21 12:47:00,2914.52,2915.7,2914.52,2915.7,2915.16,12.74826391,15
2026-01-21 12:48:00,2915.94,2917.12,2915.93,2917.12,2916.44,0.24522328,9
2026-01-21 12:49:00,2917.61,2920.64,2917.61,2920.64,2918.78,11.72810503,19
2026-01-21 12:50:00,2920.77,2923.62,2920.77,2923.62,2922.83,5.35712824,18
2026-01-21 12:51:00,2922.9,2924.48,2922.66,2924.48,2923.14,0.74769799,10
2026-01-21 12:52:00,2924.5,2925.1,2923.61,2923.62,2924.86,1.68527442,13
2026-01-21 12:53:00,2923.16,2924.06,2923.16,2923.43,2923.44,4.4839615,9
2026-01-21 12:54:00,2924.85,2926.86,2924.85,2926.39,2926.2,8.12354093,13
2026-01-21 12:55:00,2926.03,2927.87,2926.03,2927.29,2927.08,19.23315556,34
2026-01-21 12:56:00,2927.73,2928.64,2927.64,2928.36,2927.98,2.46028967,10
2026-01-21 12:57:00,2927.62,2927.86,2927.62,2927.86,2927.81,0.33502649,6
2026-01-21 12:58:00,2927.87,2927.87,2927.61,2927.62,2927.64,1.17431209,6
2026-01-21 12:59:00,2928.11,2929.01,2928.02,2928.47,2928.75,235.61421427,26
2026-01-21 13:00:00,2928.47,2928.47,2927.61,2928.26,2927.8,77.87213776,36
2026-01-21 13:01:00,2928.36,2929.26,2928.36,2929.26,2928.62,1.65211724,12
2026-01-21 13:02:00,2929.29,2930.68,2928.92,2930.68,2929.88,64.24595643,21
2026-01-21 13:03:00,2930.67,2930.67,2929.26,2929.26,2929.44,2.43207912,8
2026-01-21 13:04:00,2930.68,2936.03,2930.68,2936.03,2935.07,78.05061367,32
2026-01-21 13:05:00,2936.74,2938.91,2936.73,2936.73,2938.19,27.14874866,29
2026-01-21 13:06:00,2938.74,2942.2,2938.74,2940.53,2940.6,28.57449207,32
2026-01-21 13:07:00,2939.9,2940.98,2939.55,2940.98,2939.93,4.2426283,9
