timestamp,open,high,low,close,vwap,volume,count
2026-01-08 00:05:00,3164.84,3164.84,3162.93,3163.19,3163.74,0.80671041,7
2026-01-08 00:06:00,3163.46,3165.13,3163.46,3164.79,3164.39,10.60424742,13
2026-01-08 00:07:00,3165.25,3165.53,3164.98,3165.11,3165.12,6.97731988,11
2026-01-08 00:08:00,3165.11,3165.11,3161.85,3161.85,3165.03,14.38418821,14
2026-01-08 00:09:00,3161.85,3162.17,3161.84,3162.17,3161.93,0.35541745,9
2026-01-08 00:10:00,3162.17,3162.17,3161.53,3161.53,3161.9,0.09100734,8
2026-01-08 00:11:00,3161.53,3161.62,3161.32,3161.32,3161.48,19.00126319,19
2026-01-08 00:12:00,3160.61,3160.98,3160.61,3160.73,3160.89,20.54282169,13
2026-01-08 00:13:00,3159.91,3160.57,3159.91,3160.22,3160.17,0.12350933,8
2026-01-08 00:14:00,3159.91,3159.92,3159.91,3159.91,3159.91,9.48415829,22
2026-01-08 00:15:00,3159.91,3159.92,3156.59,3156.9,3159.2,80.4089854,61
2026-01-08 00:16:00,3156.55,3158.61,3155.5,3157.82,3156.31,16.5865264,20
2026-01-08 00:17:00,3157.81,3157.81,3157.8,3157.8,3157.8,2.69795497,6
2026-01-08 00:18:00,3157.8,3157.8,3155.47,3155.63,3157.21,9.1418244,9
2026-01-08 00:19:00,3154.98,3156.11,3154.98,3155.64,3155.35,0.80235531,7
2026-01-08 00:20:00,3155.3,3155.76,3155.3,3155.76,3155.74,0.04490567,3
2026-01-08 00:21:00,3155.77,3155.77,3155.76,3155.77,3155.76,0.12574084,8
2026-01-08 00:22:00,3155.77,3157.08,3154.72,3155.82,3155.53,4.95276004,17
2026-01-08 00:23:00,3155.67,3155.67,3154.29,3155.5,3155.3,1.09776643,7
2026-01-08 00:24:00,3155.49,3155.5,3155.49,3155.5,3155.49,147.76248743,25
2026-01-08 00:25:00,3156.83,3156.84,3155.26,3156.18,3156.12,1.27810513,13
2026-01-08 00:26:00,3156.68,3156.9,3155.99,3155.99,3156.44,0.28455958,4
2026-01-08 00:27:00,3155.99,3155.99,3155.14,3155.76,3155.68,0.05571468,8
2026-01-08 00:28:00,3156.94,3156.94,3156.94,3156.94,3156.94,0.01,1
2026-01-08 00:29:00,3155.07,3155.07,3154.28,3154.28,3154.39,0.18833465,5
2026-01-08 00:30:00,3154.81,3157.22,3154.13,3154.13,3154.35,175.65942407,55
2026-01-08 00:31:00,3154.01,3154.81,3152.82,3154.5,3153.52,29.94303349,22
2026-01-08 00:32:00,3155.44,3156.1,3155.44,3156.1,3155.68,22.97452716,12
2026-01-08 00:33:00,3157.87,3158.03,3156.61,3158.03,3157.13,4.94731911,10
2026-01-08 00:34:00,3158.02,3158.02,3156.81,3157.0,3157.99,1.07432421,4
2026-01-08 00:35:00,3157.01,3157.01,3156.14,3157.01,3156.98,1.738587,12
2026-01-08 00:36:00,3157.01,3158.94,3157.01,3158.87,3158.73,2.08285356,10
2026-01-08 00:37:00,3158.87,3159.07,3158.67,3158.67,3158.96,0.29797369,4
2026-01-08 00:38:00,3159.21,3160.07,3158.65,3160.07,3159.05,3.05047577,9
2026-01-08 00:39:00,3159.89,3160.76,3159.89,3160.46,3160.41,1.60262226,6
2026-01-08 00:40:00,3160.47,3162.22,3160.47,3161.98,3161.29,27.93269371,29
2026-01-08 00:41:00,3162.23,3162.96,3162.23,3162.96,3162.65,2.4871352,9
2026-01-08 00:42:00,3162.97,3163.07,3162.74,3162.74,3162.77,7.91566631,29
2026-01-08 00:43:00,3163.07,3164.07,3163.07,3163.81,3163.57,3.18220164,11
2026-01-08 00:44:00,3164.07,3164.07,3163.21,3163.21,3164.05,0.03003564,3
2026-01-08 00:45:00,3163.2,3168.56,3163.2,3168.56,3165.66,4.72617336,32
2026-01-08 00:46:00,3168.59,3171.5,3168.42,3171.5,3168.64,72.36859667,41
2026-01-08 00:47:00,3170.78,3171.04,3169.54,3170.8,3170.69,1.37993685,9
2026-01-08 00:48:00,3170.24,3170.24,3169.51,3169.52,3169.59,3.61115485,10
2026-01-08 00:49:00,3169.5,3169.5,3168.15,3168.16,3168.23,0.4069043,5
2026-01-08 00:50:00,3168.94,3169.06,3167.53,3167.53,3168.59,0.81393844,9
2026-01-08 00:51:00,3167.52,3167.52,3166.04,3167.4,3166.31,0.9388959,11
2026-01-08 00:52:00,3167.38,3171.62,3167.38,3170.33,3169.93,1.53993908,15
2026-01-08 00:53:00,3171.44,3172.55,3171.44,3172.21,3171.75,1.57424249,9
2026-01-08 00:54:00,3172.21,3172.21,3170.37,3172.11,3171.71,0.12064734,7
2026-01-08 00:55:00,3171.92,3172.0,3171.92,3171.99,3171.98,0.03862612,3
2026-01-08 00:56:00,3172.0,3172.0,3171.39,3171.53,3171.48,4.83213429,10
2026-01-08 00:57:00,3171.39,3171.39,3171.38,3171.38,3171.38,2.19691335,6
2026-01-08 00:58:00,3171.13,3171.31,3168.04,3168.04,3168.26,32.82208703,12
2026-01-08 00:59:00,3167.96,3167.96,3167.57,3167.57,3167.73,0.07198218,5
2026-01-08 01:00:00,3167.37,3167.94,3166.97,3166.97,3167.52,0.90983175,14
2026-01-08 01:01:00,3166.98,3168.6,3166.98,3167.87,3167.45,0.32970137,6
2026-01-08 01:02:00,3167.87,3167.87,3167.86,3167.86,3167.86,11.57060601,8
2026-01-08 01:03:00,3165.95,3166.46,3165.94,3166.46,3166.17,0.30077192,7
2026-01-08 01:04:00,3167.11,3167.95,3166.35,3167.95,3166.52,1.25009205,9
2026-01-08 01:05:00,3167.82,3169.38,3167.82,3169.3,3169.19,5.77104079,11
2026-01-08 01:06:00,3169.38,3169.98,3169.29,3169.98,3169.63,0.32450784,10
2026-01-08 01:07:00,3170.21,3170.21,3169.3,3169.31,3169.53,0.14401883,4
2026-01-08 01:08:00,3169.3,3169.3,3166.62,3167.83,3167.24,3.09647319,11
2026-01-08 01:09:00,3167.69,3167.69,3167.68,3167.68,3167.68,0.06595005,4
2026-01-08 01:10:00,3167.68,3167.68,3167.67,3167.68,3167.67,1.41580991,13
2026-01-08 01:11:00,3167.68,3170.46,3167.68,3170.21,3168.69,1.65553941,14
2026-01-08 01:12:00,3169.94,3170.19,3169.94,3170.1,3170.05,0.40833341,9
2026-01-08 01:13:00,3170.1,3171.19,3170.09,3171.19,3170.39,0.23407174,7
2026-01-08 01:14:00,3169.55,3169.55,3169.26,3169.26,3169.37,0.20951354,4
2026-01-08 01:15:00,3170.57,3170.57,3169.89,3170.56,3170.51,25.16513304,13
2026-01-08 01:16:00,3170.22,3170.22,3165.94,3165.94,3167.02,1.01606544,13
2026-01-08 01:17:00,3165.95,3167.53,3165.95,3167.53,3167.17,15.49876636,22
2026-01-08 01:18:00,3167.09,3169.3,3167.09,3168.71,3168.11,0.98344863,9
2026-01-08 01:19:00,3168.89,3169.15,3168.66,3169.15,3168.98,32.49874357,14
2026-01-08 01:20:00,3169.15,3169.83,3168.65,3168.66,3169.18,0.97820292,11
2026-01-08 01:21:00,3168.65,3168.97,3168.65,3168.97,3168.73,0.0113308,2
2026-01-08 01:22:00,3168.66,3169.83,3168.66,3169.83,3168.66,10.74356493,11
2026-01-08 01:23:00,3172.26,3173.15,3172.26,3172.93,3172.95,0.68755863,7
2026-01-08 01:24:00,3172.0,3173.41,3170.8,3173.41,3172.49,7.12815265,19
2026-01-08 01:25:00,3174.31,3174.31,3173.45,3173.45,3174.11,0.85335661,6
2026-01-08 01:26:00,3173.15,3174.51,3173.15,3174.51,3174.45,12.70740872,9
2026-01-08 01:27:00,3174.3,3175.09,3174.3,3175.09,3174.97,0.34413198,8
2026-01-08 01:28:00,3175.08,3175.54,3175.08,3175.08,3175.41,16.28134118,15
